epoch,accuracy,learning_rate,loss,top3_acc,val_accuracy,val_loss,val_top3_acc
35,0.8845714330673218,0.0005000000237487257,0.8410086035728455,0.9962571263313293,0.9991999864578247,0.39983391761779785,1.0
36,0.8870000243186951,0.0005000000237487257,0.8410690426826477,0.9962000250816345,0.9991999864578247,0.40828439593315125,1.0
37,0.8881714344024658,0.0005000000237487257,0.8357024192810059,0.996828556060791,0.9952999949455261,0.40511342883110046,1.0
38,0.8881999850273132,0.0005000000237487257,0.8387148976325989,0.9965999722480774,0.9991000294685364,0.399029940366745,1.0
39,0.8891714215278625,0.0005000000237487257,0.8339933753013611,0.9962000250816345,0.996999979019165,0.4032541811466217,1.0
40,0.8915428519248962,0.0005000000237487257,0.8344303369522095,0.99657142162323,0.9980999827384949,0.40171077847480774,1.0
41,0.8923428654670715,0.0005000000237487257,0.8357750773429871,0.9964571595191956,0.9984999895095825,0.399653822183609,1.0
42,0.8904857039451599,0.0005000000237487257,0.8332396745681763,0.9963714480400085,0.9980999827384949,0.39826735854148865,1.0
43,0.8958571553230286,0.0005000000237487257,0.8272062540054321,0.996914267539978,0.998199999332428,0.4019912779331207,1.0
44,0.8986571431159973,0.0005000000237487257,0.8270219564437866,0.9971143007278442,0.9961000084877014,0.40043026208877563,1.0
45,0.8971999883651733,0.0005000000237487257,0.8294756412506104,0.9970571398735046,0.9965000152587891,0.40154901146888733,1.0
46,0.895799994468689,0.0005000000237487257,0.828559160232544,0.9963714480400085,0.9984999895095825,0.39872151613235474,1.0
47,0.899657130241394,0.0005000000237487257,0.8256382346153259,0.996914267539978,0.9984999895095825,0.39787107706069946,1.0
48,0.8987428545951843,0.0005000000237487257,0.8265611529350281,0.9968571662902832,0.9976000189781189,0.40003758668899536,1.0
49,0.9018571376800537,0.0005000000237487257,0.8249506950378418,0.9971714019775391,0.9987000226974487,0.3976881206035614,1.0
