epoch,accuracy,learning_rate,loss,top3_acc,val_accuracy,val_loss,val_top3_acc
29,0.5581714510917664,0.0005000000237487257,1.1873424053192139,0.9330857396125793,0.7099000215530396,0.9863840937614441,0.9689000248908997
30,0.5633142590522766,0.0005000000237487257,1.178178071975708,0.9340000152587891,0.7267000079154968,1.0142415761947632,0.9634000062942505
31,0.5632285475730896,0.0005000000237487257,1.179519772529602,0.9364857077598572,0.7318999767303467,0.9943596720695496,0.9749000072479248
32,0.5629143118858337,0.0005000000237487257,1.1768712997436523,0.9346857070922852,0.722000002861023,0.9849236607551575,0.9616000056266785
33,0.5679428577423096,0.0005000000237487257,1.1738207340240479,0.9366285800933838,0.7264999747276306,0.9740918874740601,0.9695000052452087
34,0.5672000050544739,0.0005000000237487257,1.1718323230743408,0.9372857213020325,0.6952999830245972,0.9843022227287292,0.9611999988555908
35,0.5670285820960999,0.0005000000237487257,1.171543836593628,0.9363142848014832,0.7278000116348267,0.9835755825042725,0.9747999906539917
36,0.567799985408783,0.0005000000237487257,1.1717102527618408,0.9357143044471741,0.7321000099182129,0.9880309700965881,0.9757999777793884
37,0.571228563785553,0.0005000000237487257,1.1700425148010254,0.9370285868644714,0.7296000123023987,0.9664396643638611,0.9710000157356262
38,0.5724856853485107,0.0005000000237487257,1.1638795137405396,0.9366857409477234,0.6980000138282776,0.9949535131454468,0.9616000056266785
39,0.5712571144104004,0.0005000000237487257,1.1678731441497803,0.9384857416152954,0.7283999919891357,0.9731309413909912,0.9749000072479248
40,0.5732571482658386,0.0005000000237487257,1.1654914617538452,0.9366857409477234,0.7343000173568726,1.0001038312911987,0.9775999784469604
41,0.5718285441398621,0.0005000000237487257,1.1696512699127197,0.9359714388847351,0.7369999885559082,0.9581228494644165,0.9779000282287598
42,0.5731714367866516,0.0005000000237487257,1.1634259223937988,0.9374856948852539,0.7328000068664551,0.9825037121772766,0.9786999821662903
43,0.5760856866836548,0.0005000000237487257,1.1590479612350464,0.9391999840736389,0.73580002784729,0.972044050693512,0.9796000123023987
44,0.5754285454750061,0.0005000000237487257,1.1621307134628296,0.9376857280731201,0.7179999947547913,0.9720456004142761,0.9728999733924866
45,0.5741999745368958,0.0005000000237487257,1.163206934928894,0.9376000165939331,0.7408999800682068,0.9680255651473999,0.972100019454956
46,0.5745142698287964,0.0005000000237487257,1.1619791984558105,0.9396286010742188,0.7343999743461609,0.9575209021568298,0.9695000052452087
47,0.5796571373939514,0.0005000000237487257,1.1536628007888794,0.9415428638458252,0.7371000051498413,0.9541011452674866,0.9745000004768372
48,0.5809714198112488,0.0005000000237487257,1.1559213399887085,0.9395999908447266,0.7386999726295471,0.9734624028205872,0.9753999710083008
49,0.5825714468955994,0.0005000000237487257,1.1555832624435425,0.9402285814285278,0.73580002784729,0.9671558737754822,0.9735000133514404
